epoch train test
1088.000 99.852 75.900
1089.000 99.854 75.960
1090.000 99.816 75.920
1091.000 99.840 75.860
1092.000 99.826 76.110
1093.000 99.864 75.780
1094.000 99.868 75.560
1095.000 99.878 75.550
1096.000 99.890 75.850
1097.000 99.834 75.370
1098.000 99.868 75.430
1099.000 99.868 75.660
1100.000 99.860 75.660
1101.000 99.854 75.440
1102.000 99.882 75.360
1103.000 99.884 75.820
1104.000 99.914 75.500
1105.000 99.856 75.730
1106.000 99.854 75.640
1107.000 99.876 75.650
1108.000 99.898 75.540
1109.000 99.856 75.800
1110.000 99.856 75.480
1111.000 99.850 75.720
1112.000 99.904 75.920
1113.000 99.852 76.290
1114.000 99.862 75.720
1115.000 99.866 75.810
1116.000 99.854 75.790
1117.000 99.866 75.830
1118.000 99.840 75.610
1119.000 99.870 75.700
1120.000 99.862 75.270
1121.000 99.890 75.700
1122.000 99.848 75.850
1123.000 99.866 75.800
1124.000 99.848 75.930
1125.000 99.874 75.680
1126.000 99.866 75.970
1127.000 99.908 75.920
1128.000 99.900 75.780
1129.000 99.892 75.570
1130.000 99.874 75.690
1131.000 99.868 75.890
1132.000 99.874 75.670
1133.000 99.866 75.620
1134.000 99.882 75.600
1135.000 99.896 75.620
1136.000 99.894 75.770
1137.000 99.864 75.700
1138.000 99.830 75.530
1139.000 99.860 75.820
1140.000 99.874 76.050
1141.000 99.890 75.500
1142.000 99.880 75.810
1143.000 99.860 76.150
1144.000 99.880 75.960
1145.000 99.888 75.540
1146.000 99.872 75.930
1147.000 99.894 75.950
1148.000 99.874 76.030
1149.000 99.906 75.390
1150.000 99.870 75.500
