epoch conv ff
1.551000000000000000e+03 4.847840461475092849e-06 1.162935863249003941e-04
1.552000000000000000e+03 5.306860809585092658e-06 1.621160190552473068e-04
1.553000000000000000e+03 4.829349403054735515e-06 1.073047867976129028e-04
1.554000000000000000e+03 5.537088787006928709e-06 1.832681009545922279e-04
1.555000000000000000e+03 5.468066240464711643e-06 1.947215641848742962e-04
1.556000000000000000e+03 5.307103472813766017e-06 1.721002976410090978e-04
1.557000000000000000e+03 5.551861050419062036e-06 1.949297729879617691e-04
1.558000000000000000e+03 5.684045138625158773e-06 1.907480531372129971e-04
1.559000000000000000e+03 4.820103005663405963e-06 1.268049119971692454e-04
1.560000000000000000e+03 5.104564965113228057e-06 1.331017818301916231e-04
1.561000000000000000e+03 5.131349176371221489e-06 1.497966470196843039e-04
1.562000000000000000e+03 4.771989708411229146e-06 1.245610183104872704e-04
1.563000000000000000e+03 5.564047053891160731e-06 1.912555424496531595e-04
1.564000000000000000e+03 5.242127682164065629e-06 1.689637894742190729e-04
1.565000000000000000e+03 5.482847098338593591e-06 1.844342797994613539e-04
1.566000000000000000e+03 4.968787111220769941e-06 1.283626770600676537e-04
1.567000000000000000e+03 5.227785879399095106e-06 1.739172730594873428e-04
1.568000000000000000e+03 5.491847680239836361e-06 1.811102847568690777e-04
1.569000000000000000e+03 4.746197050678746633e-06 1.193682081066071960e-04
1.570000000000000000e+03 5.696676353880463756e-06 2.015958540141582435e-04
1.571000000000000000e+03 4.893589721996371124e-06 1.310233143158256953e-04
1.572000000000000000e+03 5.549852436347336711e-06 1.870341249741613756e-04
1.573000000000000000e+03 5.059053897849990286e-06 1.428587478585541303e-04
1.574000000000000000e+03 5.134056130763892005e-06 1.987838419154286330e-04
1.575000000000000000e+03 4.989921286609127435e-06 1.370435813441872488e-04
1.576000000000000000e+03 5.056908699425403798e-06 1.464628265239298452e-04
1.577000000000000000e+03 4.748337789111616596e-06 1.057577785104513195e-04
1.578000000000000000e+03 5.785019237137280213e-06 2.044402295723557418e-04
1.579000000000000000e+03 5.419255228581133790e-06 1.649344689212739522e-04
1.580000000000000000e+03 4.978603285721988885e-06 1.165125635452568585e-04
1.581000000000000000e+03 5.321270710245032269e-06 1.548428554087877274e-04
1.582000000000000000e+03 5.037846794749628804e-06 1.248973887413740050e-04
1.583000000000000000e+03 4.576868828095189739e-06 9.247915004380047050e-05
1.584000000000000000e+03 5.360520269686533237e-06 1.844712649472057928e-04
1.585000000000000000e+03 4.899422083613161016e-06 1.167652662843465805e-04
1.586000000000000000e+03 5.170765539431566823e-06 1.625694218091666644e-04
1.587000000000000000e+03 5.338765441645903200e-06 1.682587200775742422e-04
1.588000000000000000e+03 4.939935304200947636e-06 1.218856312334537479e-04
1.589000000000000000e+03 6.922553508192555072e-06 2.826171694323420525e-04
1.590000000000000000e+03 4.857417739471818890e-06 1.012944383546709987e-04
1.591000000000000000e+03 5.022447711778582031e-06 1.302038319408893477e-04
1.592000000000000000e+03 4.732174458535902155e-06 9.611766436137258464e-05
1.593000000000000000e+03 5.003806652427090366e-06 1.360224327072501237e-04
1.594000000000000000e+03 5.231858836175163036e-06 1.654095249250531197e-04
1.595000000000000000e+03 5.111716295073618217e-06 1.390682766214012991e-04
1.596000000000000000e+03 5.628421507693541641e-06 1.885916222818195766e-04
1.597000000000000000e+03 4.896546918464364412e-06 1.272804103791713606e-04
1.598000000000000000e+03 5.071957338290790574e-06 1.410946133546531200e-04
1.599000000000000000e+03 5.383907570418690463e-06 1.684873015619814287e-04
1.600000000000000000e+03 4.968409111725486535e-06 1.252637477591633688e-04
1.601000000000000000e+03 4.780439550795132385e-06 1.130640506744384820e-04
1.602000000000000000e+03 6.140413917451947226e-06 2.316594123840331977e-04
1.603000000000000000e+03 5.019486823501095506e-06 1.230184570886194706e-04
1.604000000000000000e+03 5.197958379841015561e-06 1.704656053334474455e-04
1.605000000000000000e+03 5.331468358539554377e-06 1.675463165156543146e-04
1.606000000000000000e+03 5.465975416336947616e-06 1.715472084470093304e-04
1.607000000000000000e+03 5.049585275669460068e-06 1.388178672641515623e-04
1.608000000000000000e+03 5.151925786130063507e-06 1.444106106646358913e-04
1.609000000000000000e+03 5.481165609271688576e-06 1.812636270187795108e-04
1.610000000000000000e+03 5.765843137921367728e-06 2.088054083287715966e-04
1.611000000000000000e+03 5.839663637013695979e-06 1.988033531233668382e-04
1.612000000000000000e+03 4.954050768309121982e-06 1.348199555650353540e-04
1.613000000000000000e+03 5.161525819412445969e-06 1.552694477140903364e-04
1.614000000000000000e+03 5.720757742373433695e-06 1.894350745715200793e-04
1.615000000000000000e+03 5.933207332522182390e-06 2.347457455471158136e-04
1.616000000000000000e+03 5.205331637609299010e-06 1.507492037490010316e-04
1.617000000000000000e+03 5.229198174422648470e-06 1.509782974608242458e-04
1.618000000000000000e+03 4.971218320721197212e-06 1.593192690052092184e-04
1.619000000000000000e+03 5.101635477656348300e-06 1.462017768062651103e-04
1.620000000000000000e+03 4.835851650682867259e-06 1.093604601919650977e-04
1.621000000000000000e+03 4.992309453269823115e-06 1.203491818159818622e-04
1.622000000000000000e+03 5.246261368071790814e-06 1.410856028087437261e-04
1.623000000000000000e+03 6.025585627311160112e-06 2.373603871092200225e-04
1.624000000000000000e+03 5.309091665328896396e-06 1.749319490045309067e-04
1.625000000000000000e+03 4.777045668280556185e-06 1.068792887963354560e-04
1.626000000000000000e+03 5.041040329083730653e-06 1.542840269394218867e-04
1.627000000000000000e+03 5.418498563090939002e-06 1.664174953475594412e-04
1.628000000000000000e+03 5.320712693917232422e-06 1.503167673945426887e-04
1.629000000000000000e+03 4.962343527307272147e-06 1.453516306355595589e-04
1.630000000000000000e+03 4.916467515314240187e-06 1.240621553733944947e-04
1.631000000000000000e+03 5.326991630106103914e-06 1.449335832148790359e-04
1.632000000000000000e+03 5.115100725669580749e-06 1.263665035367012024e-04
1.633000000000000000e+03 5.923172299465276774e-06 2.111218171194195856e-04
1.634000000000000000e+03 4.896437883461684334e-06 1.197131001390516704e-04
1.635000000000000000e+03 4.865593933774412963e-06 1.266722101718187332e-04
1.636000000000000000e+03 4.992416603281430964e-06 1.407646806910633932e-04
1.637000000000000000e+03 5.015452212887191162e-06 1.234955037944018895e-04
1.638000000000000000e+03 5.513674231749057123e-06 1.924662967212498080e-04
1.639000000000000000e+03 4.728431771000405373e-06 1.036952016875147820e-04
1.640000000000000000e+03 4.750978833729976910e-06 1.124649657867848819e-04
