epoch train test
1151.000 100.000 73.420
1152.000 99.996 73.520
1153.000 100.000 73.460
1154.000 100.000 73.550
1155.000 99.998 73.470
1156.000 99.998 73.420
1157.000 99.998 73.550
1158.000 100.000 73.470
1159.000 99.994 73.510
1160.000 99.992 73.730
1161.000 100.000 73.730
1162.000 99.998 73.200
1163.000 99.996 73.450
1164.000 99.994 73.660
1165.000 99.996 73.660
1166.000 100.000 73.340
1167.000 99.998 73.520
1168.000 99.998 73.580
1169.000 99.994 73.490
1170.000 99.996 73.660
1171.000 99.996 73.510
1172.000 99.998 73.400
1173.000 99.996 73.640
1174.000 99.998 73.660
1175.000 99.998 73.480
1176.000 100.000 73.380
1177.000 99.998 73.310
1178.000 100.000 73.430
1179.000 99.998 73.550
1180.000 99.996 73.440
1181.000 99.998 73.510
1182.000 100.000 73.410
1183.000 100.000 73.470
1184.000 99.998 73.410
1185.000 99.998 73.500
1186.000 99.998 73.430
1187.000 99.992 73.480
1188.000 99.996 73.490
1189.000 100.000 73.530
1190.000 99.998 73.450
1191.000 100.000 73.390
1192.000 99.996 73.150
1193.000 100.000 73.280
1194.000 99.998 73.570
1195.000 99.998 73.270
1196.000 99.996 73.410
1197.000 100.000 73.320
1198.000 99.998 73.570
1199.000 99.996 73.490
1200.000 100.000 73.400
1201.000 99.998 73.380
1202.000 100.000 73.350
1203.000 99.998 73.480
1204.000 100.000 73.490
1205.000 99.998 73.350
1206.000 99.998 73.340
1207.000 100.000 73.370
1208.000 99.996 73.330
1209.000 99.996 73.570
1210.000 99.998 73.460
1211.000 99.998 73.140
1212.000 99.996 73.320
1213.000 99.996 73.450
1214.000 100.000 73.380
1215.000 100.000 73.410
1216.000 100.000 73.500
1217.000 99.998 73.510
1218.000 99.998 73.280
1219.000 100.000 73.720
1220.000 99.996 73.520
1221.000 100.000 73.350
1222.000 100.000 73.250
1223.000 99.998 73.360
1224.000 100.000 73.460
1225.000 99.998 73.590
1226.000 99.996 73.510
1227.000 100.000 73.500
1228.000 100.000 73.570
1229.000 100.000 73.430
1230.000 100.000 73.640
1231.000 99.998 73.630
1232.000 99.998 73.610
1233.000 100.000 73.550
1234.000 99.996 73.690
1235.000 99.996 73.640
1236.000 99.998 73.860
1237.000 99.996 73.400
1238.000 100.000 73.590
1239.000 99.998 73.520
1240.000 100.000 73.580
1241.000 99.998 73.560
1242.000 100.000 73.410
1243.000 99.998 73.590
1244.000 100.000 73.700
1245.000 100.000 73.770
1246.000 100.000 73.670
1247.000 100.000 73.750
1248.000 100.000 73.800
1249.000 100.000 73.770
1250.000 99.998 73.670
1251.000 99.998 73.850
1252.000 99.996 73.720
1253.000 99.998 73.780
1254.000 99.994 73.900
1255.000 99.998 73.650
1256.000 100.000 73.710
1257.000 100.000 73.710
1258.000 99.998 73.810
1259.000 99.994 73.670
1260.000 100.000 73.810
1261.000 100.000 73.820
1262.000 99.998 73.610
1263.000 100.000 73.440
1264.000 100.000 73.660
1265.000 100.000 73.550
1266.000 99.998 73.450
1267.000 99.996 73.540
1268.000 100.000 73.580
1269.000 99.998 73.620
1270.000 100.000 73.800
1271.000 100.000 73.530
1272.000 100.000 73.560
1273.000 100.000 73.570
1274.000 100.000 73.650
1275.000 100.000 73.550
1276.000 100.000 73.400
1277.000 100.000 73.460
1278.000 100.000 73.620
1279.000 99.998 73.610
1280.000 99.996 73.740
1281.000 100.000 73.610
1282.000 99.998 73.470
1283.000 99.998 73.530
1284.000 99.998 73.520
1285.000 100.000 73.500
1286.000 100.000 73.430
1287.000 100.000 73.000
1288.000 99.998 73.560
1289.000 99.998 73.530
1290.000 100.000 73.750
1291.000 99.996 73.620
1292.000 100.000 73.500
1293.000 100.000 73.580
1294.000 100.000 73.570
1295.000 99.998 73.890
1296.000 99.996 73.460
1297.000 100.000 73.630
1298.000 100.000 73.640
1299.000 100.000 73.380
1300.000 100.000 73.490
1301.000 100.000 73.620
1302.000 100.000 73.490
1303.000 99.998 73.510
1304.000 100.000 73.390
1305.000 99.998 73.360
1306.000 100.000 73.390
1307.000 100.000 73.270
1308.000 99.998 73.480
1309.000 99.998 73.570
1310.000 99.998 73.630
1311.000 100.000 73.540
1312.000 99.998 73.720
1313.000 99.998 73.570
1314.000 100.000 73.350
1315.000 100.000 73.530
1316.000 100.000 73.380
1317.000 100.000 73.460
1318.000 99.998 73.350
1319.000 100.000 73.730
1320.000 100.000 73.390
1321.000 99.998 73.290
1322.000 99.998 73.620
1323.000 100.000 73.880
1324.000 100.000 73.610
1325.000 100.000 73.550
1326.000 100.000 73.500
1327.000 99.998 73.240
1328.000 100.000 73.440
1329.000 100.000 73.560
1330.000 99.996 73.530
1331.000 100.000 73.450
1332.000 99.996 73.580
1333.000 100.000 73.530
1334.000 99.992 73.590
1335.000 99.994 73.660
1336.000 100.000 73.560
1337.000 100.000 73.570
1338.000 100.000 73.630
1339.000 100.000 73.650
1340.000 100.000 73.590
1341.000 100.000 73.640
1342.000 100.000 73.410
1343.000 100.000 73.390
1344.000 100.000 73.500
1345.000 100.000 73.620
1346.000 100.000 73.530
1347.000 100.000 73.890
1348.000 99.998 73.540
1349.000 100.000 73.640
1350.000 100.000 73.710
1351.000 100.000 73.710
1352.000 100.000 73.590
1353.000 100.000 74.020
1354.000 99.998 73.360
1355.000 99.998 73.660
1356.000 99.996 73.330
1357.000 100.000 73.620
1358.000 100.000 73.740
1359.000 99.998 73.530
1360.000 99.998 73.370
1361.000 100.000 73.410
1362.000 100.000 73.630
1363.000 100.000 73.680
1364.000 99.998 73.390
1365.000 100.000 73.660
1366.000 99.998 73.520
1367.000 100.000 73.540
1368.000 100.000 73.480
1369.000 99.998 73.330
1370.000 100.000 73.420
1371.000 100.000 73.320
1372.000 100.000 73.370
1373.000 100.000 73.620
1374.000 100.000 73.570
1375.000 100.000 73.450
1376.000 100.000 73.500
1377.000 100.000 73.570
1378.000 100.000 73.910
1379.000 100.000 73.510
1380.000 100.000 73.540
1381.000 100.000 73.420
1382.000 99.996 73.290
1383.000 99.998 73.440
1384.000 99.998 73.530
1385.000 99.998 73.560
1386.000 100.000 73.680
1387.000 100.000 73.610
1388.000 100.000 73.530
1389.000 99.994 73.630
1390.000 99.998 73.830
1391.000 100.000 73.670
1392.000 100.000 73.380
1393.000 100.000 73.570
1394.000 100.000 73.570
1395.000 99.998 73.440
1396.000 100.000 73.450
1397.000 100.000 73.660
1398.000 100.000 73.550
1399.000 100.000 73.490
1400.000 100.000 73.460
1401.000 100.000 73.710
1402.000 100.000 73.600
1403.000 99.998 73.620
1404.000 99.998 73.640
1405.000 100.000 73.630
1406.000 99.998 73.450
1407.000 99.998 73.350
1408.000 100.000 73.360
1409.000 100.000 73.380
1410.000 99.998 73.370
1411.000 100.000 73.560
1412.000 100.000 73.420
1413.000 100.000 73.480
1414.000 100.000 73.530
1415.000 100.000 73.570
1416.000 100.000 73.570
1417.000 100.000 73.500
1418.000 100.000 73.650
1419.000 100.000 73.540
1420.000 99.996 73.240
1421.000 100.000 73.470
1422.000 100.000 73.420
1423.000 100.000 73.560
1424.000 100.000 73.510
1425.000 100.000 73.570
1426.000 100.000 73.420
1427.000 100.000 73.400
1428.000 100.000 73.270
1429.000 100.000 73.400
1430.000 100.000 73.510
1431.000 100.000 73.520
1432.000 100.000 73.570
1433.000 100.000 73.520
1434.000 100.000 73.720
1435.000 100.000 73.650
1436.000 99.998 73.650
1437.000 99.998 73.630
1438.000 100.000 73.660
1439.000 100.000 73.610
1440.000 100.000 73.390
1441.000 100.000 73.480
1442.000 100.000 73.460
1443.000 100.000 73.490
1444.000 100.000 73.550
1445.000 100.000 73.570
1446.000 100.000 73.500
1447.000 99.996 73.420
1448.000 99.998 73.600
1449.000 100.000 73.670
1450.000 99.998 73.560
1451.000 100.000 73.560
1452.000 100.000 73.840
1453.000 100.000 73.680
1454.000 100.000 73.700
1455.000 100.000 73.580
1456.000 100.000 73.480
1457.000 99.998 73.740
1458.000 100.000 73.640
1459.000 100.000 73.410
1460.000 100.000 73.510
1461.000 100.000 73.680
1462.000 100.000 73.440
1463.000 100.000 73.690
1464.000 100.000 73.500
1465.000 99.998 73.560
1466.000 100.000 73.820
1467.000 100.000 73.620
1468.000 100.000 73.720
1469.000 100.000 73.670
1470.000 100.000 73.820
1471.000 99.998 73.470
1472.000 100.000 73.670
1473.000 100.000 73.620
1474.000 100.000 73.480
1475.000 99.998 73.410
1476.000 100.000 73.590
1477.000 100.000 73.570
1478.000 99.998 73.270
1479.000 100.000 73.600
1480.000 100.000 73.730
1481.000 100.000 73.530
1482.000 100.000 73.390
1483.000 100.000 73.610
1484.000 100.000 73.600
1485.000 100.000 73.660
1486.000 99.998 73.630
1487.000 100.000 73.640
1488.000 100.000 73.550
1489.000 99.998 73.420
1490.000 99.998 73.430
1491.000 100.000 73.540
1492.000 100.000 73.370
1493.000 100.000 73.590
1494.000 100.000 73.440
1495.000 100.000 73.360
1496.000 99.998 73.710
1497.000 100.000 73.470
1498.000 100.000 73.560
1499.000 100.000 73.630
1500.000 100.000 73.490
1501.000 100.000 73.690
1502.000 99.998 73.680
1503.000 100.000 73.800
1504.000 100.000 73.690
1505.000 100.000 73.500
1506.000 100.000 73.430
1507.000 100.000 73.730
1508.000 100.000 73.430
1509.000 100.000 73.270
1510.000 100.000 73.510
1511.000 99.998 73.720
1512.000 100.000 73.490
1513.000 99.998 73.590
1514.000 100.000 73.560
1515.000 100.000 73.550
1516.000 100.000 73.530
1517.000 99.998 73.350
1518.000 100.000 73.510
1519.000 100.000 73.560
1520.000 100.000 73.650
1521.000 100.000 73.640
1522.000 100.000 73.700
1523.000 100.000 73.700
1524.000 100.000 73.750
1525.000 100.000 73.760
1526.000 99.998 73.710
1527.000 100.000 73.560
1528.000 100.000 73.640
1529.000 99.998 73.800
1530.000 100.000 73.490
1531.000 100.000 73.570
1532.000 100.000 73.870
1533.000 100.000 73.640
1534.000 100.000 73.480
1535.000 99.998 73.510
1536.000 100.000 73.700
1537.000 100.000 73.640
1538.000 100.000 73.620
1539.000 99.998 73.520
1540.000 100.000 73.890
1541.000 99.998 73.490
1542.000 100.000 73.550
1543.000 99.998 73.640
1544.000 99.998 73.820
1545.000 100.000 73.520
1546.000 100.000 73.660
1547.000 99.998 73.540
1548.000 99.998 73.540
1549.000 100.000 73.650
1550.000 100.000 73.460
1551.000 100.000 73.360
1552.000 99.998 73.650
1553.000 100.000 73.720
1554.000 100.000 73.750
1555.000 100.000 73.820
1556.000 100.000 73.690
1557.000 100.000 73.490
1558.000 100.000 73.570
1559.000 100.000 73.800
1560.000 100.000 73.490
1561.000 100.000 73.570
1562.000 100.000 73.540
1563.000 100.000 73.400
1564.000 99.998 73.660
1565.000 100.000 73.470
1566.000 100.000 73.500
1567.000 100.000 73.640
1568.000 100.000 73.510
1569.000 100.000 73.560
1570.000 100.000 73.690
1571.000 100.000 73.850
1572.000 99.998 73.730
1573.000 100.000 73.710
1574.000 100.000 73.650
1575.000 100.000 73.640
1576.000 100.000 73.460
1577.000 100.000 73.610
1578.000 100.000 73.590
1579.000 100.000 73.510
1580.000 100.000 73.590
1581.000 100.000 73.410
1582.000 100.000 73.490
1583.000 99.996 73.510
1584.000 100.000 73.500
1585.000 100.000 73.510
1586.000 100.000 73.360
1587.000 100.000 73.440
1588.000 100.000 73.390
1589.000 100.000 73.580
1590.000 100.000 73.480
1591.000 100.000 73.570
1592.000 100.000 73.290
1593.000 100.000 73.370
1594.000 100.000 73.550
1595.000 100.000 73.560
1596.000 100.000 73.690
1597.000 99.996 73.370
1598.000 100.000 73.350
1599.000 100.000 73.740
1600.000 100.000 73.670
1601.000 100.000 73.460
1602.000 100.000 73.320
1603.000 100.000 73.270
1604.000 100.000 73.580
1605.000 99.998 73.560
1606.000 100.000 73.450
1607.000 100.000 73.400
1608.000 100.000 73.590
1609.000 100.000 73.540
1610.000 100.000 73.400
1611.000 100.000 73.550
1612.000 100.000 73.620
1613.000 100.000 73.560
1614.000 100.000 73.630
1615.000 100.000 73.860
1616.000 99.998 73.530
1617.000 100.000 73.490
1618.000 100.000 73.410
1619.000 100.000 73.590
1620.000 100.000 73.510
1621.000 100.000 73.570
1622.000 100.000 73.600
1623.000 100.000 73.370
1624.000 100.000 73.490
1625.000 99.998 73.530
1626.000 100.000 73.540
1627.000 100.000 73.700
1628.000 99.998 73.450
1629.000 100.000 73.460
1630.000 100.000 73.660
1631.000 100.000 73.580
1632.000 100.000 73.710
1633.000 99.998 73.770
1634.000 100.000 73.800
1635.000 100.000 73.620
1636.000 100.000 73.680
1637.000 100.000 73.770
1638.000 100.000 73.710
1639.000 100.000 73.800
1640.000 99.998 73.720
1641.000 100.000 73.810
1642.000 100.000 73.690
1643.000 100.000 73.850
1644.000 100.000 74.050
1645.000 99.998 73.710
1646.000 100.000 73.890
1647.000 99.998 73.660
1648.000 100.000 74.050
1649.000 100.000 73.950
1650.000 100.000 73.710
1651.000 100.000 73.760
1652.000 100.000 73.800
1653.000 100.000 73.850
1654.000 100.000 73.570
1655.000 100.000 73.600
1656.000 100.000 73.790
1657.000 100.000 73.640
1658.000 100.000 73.680
1659.000 99.998 73.460
1660.000 100.000 73.650
1661.000 100.000 73.940
1662.000 100.000 73.590
1663.000 100.000 73.400
1664.000 100.000 73.670
1665.000 100.000 73.490
1666.000 100.000 73.560
1667.000 100.000 73.380
1668.000 100.000 73.640
1669.000 100.000 73.810
1670.000 100.000 73.620
1671.000 100.000 73.740
1672.000 100.000 73.460
1673.000 100.000 73.750
1674.000 100.000 73.400
1675.000 99.998 73.430
1676.000 100.000 73.520
1677.000 100.000 73.810
1678.000 100.000 73.520
1679.000 99.998 73.540
1680.000 100.000 73.760
1681.000 100.000 73.450
1682.000 99.998 73.540
1683.000 99.998 73.390
1684.000 100.000 73.470
1685.000 100.000 73.620
1686.000 100.000 73.590
1687.000 100.000 73.660
1688.000 100.000 73.420
1689.000 100.000 73.350
1690.000 100.000 73.580
1691.000 100.000 73.520
1692.000 100.000 73.530
1693.000 100.000 73.550
1694.000 100.000 73.710
1695.000 100.000 73.630
1696.000 100.000 73.680
1697.000 100.000 73.660
1698.000 100.000 73.490
1699.000 100.000 73.820
1700.000 100.000 73.560
1701.000 100.000 73.820
1702.000 100.000 73.650
1703.000 99.998 73.660
1704.000 100.000 73.620
1705.000 100.000 73.410
1706.000 100.000 73.550
1707.000 100.000 73.570
1708.000 99.998 73.630
1709.000 100.000 73.640
1710.000 100.000 73.570
1711.000 100.000 73.590
1712.000 100.000 73.700
1713.000 99.998 73.640
1714.000 99.998 73.720
1715.000 100.000 73.530
1716.000 100.000 73.670
1717.000 100.000 73.610
1718.000 100.000 73.400
1719.000 100.000 73.460
1720.000 100.000 73.640
1721.000 100.000 73.320
1722.000 100.000 73.610
1723.000 100.000 73.650
1724.000 100.000 73.570
1725.000 100.000 73.430
1726.000 100.000 73.620
1727.000 100.000 73.540
1728.000 100.000 73.470
1729.000 100.000 73.550
1730.000 100.000 73.600
1731.000 100.000 73.580
1732.000 100.000 73.860
1733.000 100.000 73.800
1734.000 99.998 73.540
1735.000 100.000 73.680
1736.000 100.000 73.610
1737.000 100.000 73.470
1738.000 100.000 73.740
1739.000 100.000 73.640
1740.000 100.000 73.640
1741.000 100.000 73.680
1742.000 100.000 73.410
1743.000 100.000 73.520
1744.000 99.998 73.840
1745.000 100.000 73.390
1746.000 100.000 73.430
1747.000 100.000 73.660
1748.000 100.000 73.580
1749.000 100.000 73.540
1750.000 100.000 73.670
1751.000 99.998 73.730
1752.000 100.000 73.770
1753.000 100.000 73.780
1754.000 99.998 73.660
1755.000 100.000 73.600
1756.000 100.000 73.700
1757.000 100.000 73.910
1758.000 100.000 73.670
1759.000 100.000 73.500
1760.000 100.000 73.640
1761.000 100.000 73.770
1762.000 100.000 73.480
1763.000 100.000 73.710
1764.000 100.000 73.650
1765.000 100.000 73.630
1766.000 100.000 73.660
1767.000 100.000 73.650
1768.000 100.000 73.670
1769.000 100.000 73.490
1770.000 100.000 73.620
1771.000 100.000 73.550
1772.000 100.000 73.710
1773.000 100.000 73.560
1774.000 100.000 73.800
1775.000 100.000 73.550
1776.000 100.000 73.590
1777.000 100.000 73.530
1778.000 100.000 73.660
1779.000 100.000 73.460
1780.000 100.000 73.600
1781.000 100.000 73.580
1782.000 100.000 73.820
1783.000 100.000 73.480
1784.000 100.000 73.490
1785.000 100.000 73.630
1786.000 100.000 73.630
1787.000 100.000 73.590
1788.000 100.000 73.440
1789.000 100.000 73.610
1790.000 100.000 73.770
1791.000 100.000 73.910
1792.000 100.000 73.510
1793.000 100.000 73.510
1794.000 100.000 73.740
1795.000 100.000 73.540
1796.000 100.000 73.560
1797.000 100.000 73.670
1798.000 100.000 73.400
1799.000 100.000 73.660
1800.000 100.000 73.410
1801.000 100.000 73.600
1802.000 100.000 73.670
1803.000 100.000 73.630
1804.000 100.000 73.610
1805.000 100.000 73.930
1806.000 100.000 73.530
1807.000 100.000 73.700
1808.000 100.000 73.490
1809.000 100.000 73.800
1810.000 100.000 73.700
1811.000 100.000 73.420
1812.000 100.000 73.750
1813.000 100.000 73.560
1814.000 100.000 73.680
1815.000 100.000 73.430
1816.000 100.000 73.390
1817.000 100.000 73.530
1818.000 100.000 73.630
1819.000 100.000 73.430
1820.000 100.000 73.550
1821.000 99.998 73.660
1822.000 100.000 73.550
1823.000 100.000 73.750
1824.000 100.000 73.670
1825.000 100.000 73.530
1826.000 100.000 73.910
1827.000 100.000 73.630
1828.000 100.000 73.490
1829.000 100.000 73.660
1830.000 100.000 73.860
1831.000 100.000 73.570
1832.000 100.000 73.640
1833.000 100.000 73.620
1834.000 100.000 73.640
1835.000 100.000 73.660
1836.000 100.000 73.530
1837.000 100.000 73.480
1838.000 100.000 73.510
1839.000 100.000 73.650
1840.000 100.000 73.580
1841.000 100.000 73.480
1842.000 100.000 73.410
1843.000 100.000 73.530
1844.000 99.998 73.650
1845.000 100.000 73.640
1846.000 100.000 73.740
1847.000 100.000 73.710
1848.000 100.000 73.800
1849.000 100.000 73.740
1850.000 100.000 73.570
1851.000 100.000 73.780
1852.000 100.000 73.780
1853.000 100.000 73.600
1854.000 100.000 73.810
1855.000 100.000 73.620
1856.000 100.000 73.870
1857.000 100.000 73.860
1858.000 100.000 73.740
1859.000 100.000 73.640
1860.000 100.000 73.900
1861.000 100.000 73.840
1862.000 100.000 73.830
1863.000 100.000 73.770
1864.000 100.000 73.740
1865.000 100.000 73.680
1866.000 100.000 73.760
1867.000 100.000 73.840
1868.000 100.000 73.650
1869.000 100.000 73.510
1870.000 100.000 73.750
1871.000 100.000 73.770
1872.000 100.000 73.900
1873.000 100.000 73.820
1874.000 100.000 73.410
1875.000 100.000 73.570
1876.000 100.000 73.570
1877.000 99.998 73.400
1878.000 100.000 73.720
1879.000 100.000 73.750
1880.000 100.000 73.680
1881.000 100.000 73.720
1882.000 100.000 73.760
1883.000 100.000 73.740
1884.000 100.000 73.720
1885.000 100.000 73.730
1886.000 100.000 73.740
1887.000 100.000 73.680
1888.000 100.000 73.690
1889.000 100.000 73.730
1890.000 100.000 73.900
1891.000 100.000 73.580
1892.000 100.000 73.610
1893.000 100.000 73.480
1894.000 100.000 73.890
1895.000 100.000 73.750
1896.000 100.000 73.600
1897.000 100.000 73.860
1898.000 100.000 73.630
1899.000 99.998 73.730
1900.000 100.000 73.660
1901.000 100.000 73.850
1902.000 100.000 73.740
1903.000 100.000 73.800
1904.000 100.000 73.700
1905.000 100.000 73.600
1906.000 100.000 73.520
1907.000 100.000 73.630
1908.000 100.000 73.560
1909.000 100.000 73.650
1910.000 100.000 73.750
1911.000 100.000 73.490
1912.000 100.000 73.460
1913.000 100.000 73.630
1914.000 100.000 73.720
1915.000 100.000 73.770
1916.000 100.000 73.760
1917.000 100.000 73.630
1918.000 100.000 73.460
1919.000 100.000 73.770
1920.000 100.000 73.760
1921.000 100.000 73.750
1922.000 100.000 73.700
1923.000 100.000 73.730
1924.000 100.000 73.490
1925.000 100.000 73.600
1926.000 100.000 73.660
1927.000 100.000 73.770
1928.000 100.000 73.770
1929.000 100.000 73.650
1930.000 100.000 73.630
1931.000 100.000 73.610
1932.000 100.000 73.720
1933.000 100.000 73.790
1934.000 100.000 73.770
1935.000 100.000 73.660
1936.000 100.000 73.670
1937.000 100.000 73.650
1938.000 99.998 73.650
1939.000 100.000 73.660
1940.000 100.000 73.740
1941.000 100.000 73.710
1942.000 100.000 73.790
1943.000 100.000 73.740
1944.000 100.000 73.430
1945.000 100.000 73.650
1946.000 100.000 73.660
1947.000 100.000 73.540
1948.000 100.000 73.860
1949.000 100.000 73.760
1950.000 100.000 73.740
1951.000 100.000 73.650
1952.000 100.000 73.880
1953.000 100.000 73.750
1954.000 100.000 73.670
1955.000 100.000 73.690
1956.000 100.000 73.720
1957.000 100.000 73.720
1958.000 100.000 73.610
1959.000 100.000 73.800
1960.000 100.000 73.810
1961.000 100.000 73.660
1962.000 100.000 73.590
1963.000 100.000 73.750
1964.000 100.000 73.840
1965.000 100.000 73.890
1966.000 100.000 73.750
1967.000 100.000 73.690
1968.000 100.000 73.700
1969.000 100.000 73.650
1970.000 100.000 73.600
1971.000 100.000 73.610
1972.000 100.000 73.560
1973.000 100.000 73.830
1974.000 100.000 73.620
1975.000 100.000 73.740
1976.000 100.000 73.800
1977.000 100.000 73.670
1978.000 100.000 73.790
1979.000 100.000 73.680
1980.000 100.000 73.770
1981.000 100.000 73.930
1982.000 100.000 73.670
1983.000 100.000 73.780
1984.000 100.000 73.770
1985.000 100.000 73.730
1986.000 100.000 73.640
1987.000 100.000 73.650
1988.000 100.000 73.600
1989.000 100.000 73.610
1990.000 100.000 73.730
1991.000 100.000 73.500
1992.000 100.000 73.640
1993.000 100.000 73.860
1994.000 100.000 73.830
1995.000 100.000 73.630
1996.000 100.000 73.730
1997.000 100.000 73.680
1998.000 100.000 73.820
1999.000 100.000 73.830
2000.000 100.000 73.600
2001.000 100.000 73.760
2002.000 100.000 73.770
2003.000 100.000 73.930
2004.000 100.000 73.530
2005.000 100.000 73.750
2006.000 100.000 73.630
2007.000 100.000 73.540
2008.000 100.000 73.680
2009.000 100.000 73.950
2010.000 100.000 73.680
2011.000 100.000 73.440
2012.000 100.000 73.770
2013.000 100.000 73.670
2014.000 100.000 73.850
2015.000 100.000 73.720
2016.000 100.000 73.750
2017.000 100.000 73.660
2018.000 100.000 73.760
2019.000 100.000 73.830
2020.000 100.000 73.830
2021.000 100.000 73.750
2022.000 100.000 73.780
2023.000 100.000 73.800
2024.000 100.000 73.790
2025.000 100.000 73.730
2026.000 100.000 73.710
2027.000 100.000 73.830
2028.000 100.000 73.550
2029.000 100.000 73.690
2030.000 100.000 73.810
2031.000 100.000 73.550
2032.000 100.000 73.510
2033.000 100.000 73.630
2034.000 100.000 73.720
2035.000 100.000 73.590
2036.000 100.000 73.630
2037.000 100.000 73.640
2038.000 100.000 73.680
2039.000 100.000 73.770
2040.000 100.000 73.850
2041.000 100.000 73.870
2042.000 100.000 73.690
2043.000 100.000 73.820
2044.000 100.000 73.830
2045.000 100.000 73.730
2046.000 100.000 73.790
2047.000 100.000 73.840
2048.000 99.998 73.820
2049.000 100.000 73.720
2050.000 100.000 73.870
2051.000 100.000 73.800
2052.000 100.000 73.780
2053.000 100.000 73.770
2054.000 100.000 73.610
2055.000 100.000 73.840
2056.000 100.000 73.730
2057.000 100.000 73.760
2058.000 100.000 73.680
2059.000 100.000 73.500
2060.000 100.000 73.660
2061.000 100.000 73.840
2062.000 100.000 73.780
2063.000 100.000 73.670
2064.000 100.000 73.820
2065.000 100.000 73.920
2066.000 100.000 73.670
2067.000 100.000 73.730
2068.000 100.000 73.780
2069.000 100.000 73.620
2070.000 100.000 73.760
2071.000 100.000 73.550
2072.000 100.000 73.490
2073.000 100.000 73.770
2074.000 100.000 73.590
2075.000 100.000 73.770
2076.000 100.000 73.820
2077.000 100.000 73.700
2078.000 100.000 73.510
2079.000 100.000 73.770
2080.000 100.000 73.590
2081.000 100.000 73.630
2082.000 100.000 73.740
2083.000 100.000 73.730
2084.000 100.000 73.710
2085.000 100.000 73.750
2086.000 99.998 73.800
2087.000 100.000 73.840
2088.000 100.000 73.760
2089.000 100.000 73.730
2090.000 100.000 73.720
2091.000 100.000 73.860
2092.000 100.000 73.830
2093.000 100.000 73.810
2094.000 100.000 73.780
2095.000 100.000 73.710
2096.000 100.000 73.880
2097.000 100.000 73.660
2098.000 100.000 73.750
2099.000 100.000 73.790
2100.000 100.000 73.690
2101.000 100.000 73.910
2102.000 100.000 73.600
2103.000 100.000 73.690
2104.000 100.000 73.660
2105.000 100.000 73.710
2106.000 100.000 73.930
2107.000 100.000 73.730
2108.000 100.000 73.780
2109.000 100.000 73.760
2110.000 100.000 73.750
2111.000 100.000 73.640
2112.000 100.000 73.680
2113.000 100.000 73.930
2114.000 100.000 73.680
2115.000 100.000 73.770
2116.000 100.000 73.570
2117.000 100.000 73.810
2118.000 100.000 73.530
2119.000 100.000 73.770
2120.000 100.000 73.710
2121.000 100.000 73.750
2122.000 100.000 73.630
2123.000 100.000 73.870
2124.000 100.000 73.840
2125.000 100.000 73.710
2126.000 100.000 73.810
2127.000 100.000 73.740
2128.000 100.000 73.670
2129.000 100.000 73.730
2130.000 100.000 73.940
2131.000 100.000 73.960
2132.000 100.000 73.690
2133.000 100.000 73.860
2134.000 100.000 73.620
2135.000 100.000 73.770
2136.000 100.000 73.860
2137.000 100.000 73.650
2138.000 100.000 73.770
2139.000 100.000 73.690
2140.000 100.000 73.730
2141.000 100.000 73.770
2142.000 100.000 73.710
2143.000 100.000 74.030
2144.000 100.000 73.850
2145.000 100.000 73.970
2146.000 100.000 73.760
2147.000 100.000 73.790
2148.000 100.000 73.860
2149.000 100.000 73.940
2150.000 100.000 73.900
2151.000 100.000 73.890
2152.000 100.000 73.920
2153.000 100.000 73.980
2154.000 100.000 73.630
2155.000 100.000 73.800
2156.000 100.000 73.840
2157.000 100.000 73.760
2158.000 100.000 73.800
2159.000 100.000 73.710
2160.000 100.000 73.720
2161.000 100.000 73.890
2162.000 100.000 73.710
2163.000 100.000 73.910
2164.000 100.000 73.900
2165.000 100.000 73.730
2166.000 100.000 73.810
2167.000 100.000 73.750
2168.000 100.000 73.690
2169.000 100.000 73.820
2170.000 100.000 73.920
2171.000 100.000 73.940
2172.000 100.000 73.770
2173.000 100.000 73.840
2174.000 100.000 73.930
2175.000 100.000 73.830
2176.000 100.000 73.910
2177.000 100.000 73.810
2178.000 100.000 73.910
2179.000 100.000 73.890
2180.000 100.000 73.760
2181.000 100.000 73.850
2182.000 100.000 73.770
2183.000 100.000 73.750
2184.000 100.000 73.730
2185.000 100.000 73.740
2186.000 100.000 73.820
2187.000 100.000 73.820
2188.000 100.000 73.870
2189.000 100.000 73.860
2190.000 100.000 73.790
2191.000 100.000 73.560
2192.000 100.000 73.840
2193.000 100.000 73.880
2194.000 100.000 73.760
2195.000 100.000 73.630
2196.000 100.000 73.800
2197.000 100.000 73.720
2198.000 100.000 73.910
2199.000 100.000 73.630
2200.000 100.000 73.660
2201.000 100.000 73.640
2202.000 100.000 73.660
2203.000 100.000 73.490
2204.000 100.000 73.590
2205.000 100.000 73.620
2206.000 100.000 73.740
2207.000 100.000 73.750
2208.000 100.000 73.850
2209.000 100.000 73.710
2210.000 100.000 73.600
2211.000 100.000 73.610
2212.000 100.000 73.600
2213.000 100.000 73.680
2214.000 100.000 73.760
2215.000 100.000 73.690
2216.000 100.000 73.810
2217.000 100.000 73.750
2218.000 100.000 73.640
2219.000 100.000 73.680
2220.000 100.000 73.710
2221.000 100.000 73.720
2222.000 100.000 73.640
2223.000 100.000 73.620
2224.000 100.000 73.550
2225.000 100.000 73.680
2226.000 100.000 73.730
